"Gene"	"MSH"	"MSH.Top"	"Phase.Latest"	"lApprovedUS.EU"
"PDGFRB"	"melanoma"	"Neoplasms"	"Phase III Clinical Trial"	FALSE
"PDGFRB"	"mesothelioma"	"Neoplasms"	"No Development Reported"	FALSE
"PDGFRB"	"multiple myeloma"	"Neoplasms"	"Phase III Clinical Trial"	FALSE
"PDGFRB"	"multiple sclerosis"	"Nervous System Diseases"	"No Development Reported"	FALSE
"PDGFRB"	"multiple sclerosis, chronic progressive"	"Nervous System Diseases"	"Phase III Clinical Trial"	FALSE
"PDGFRB"	"myelodysplastic syndromes"	"Hemic and Lymphatic Diseases"	"Phase I Clinical Trial"	FALSE
"PDGFRB"	"neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PDGFRB"	"ocular motility disorders"	"Nervous System Diseases"	"Preclinical"	FALSE
"PDGFRB"	"osteonecrosis"	"Musculoskeletal Diseases"	"No Development Reported"	FALSE
"PDGFRB"	"ovarian neoplasms"	"Neoplasms"	"Phase III Clinical Trial"	FALSE
"PDGFRB"	"pancreatic neoplasms"	"Neoplasms"	"Pre-registration"	TRUE
"PDGFRB"	"parkinson disease"	"Nervous System Diseases"	"Phase II Clinical Trial"	FALSE
"PDGFRB"	"peritoneal neoplasms"	"Neoplasms"	"Phase III Clinical Trial"	FALSE
"PDGFRB"	"postthrombotic syndrome"	"Cardiovascular Diseases"	"No Development Reported"	FALSE
"PDGFRB"	"pressure ulcer"	"Skin and Connective Tissue Diseases"	"Preclinical"	FALSE
"PDGFRB"	"prostatic neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"PDGFRB"	"psoriasis"	"Skin and Connective Tissue Diseases"	"No Development Reported"	FALSE
"PDGFRB"	"sarcoma"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PDGFRB"	"sarcoma, synovial"	"Neoplasms"	"Phase III Clinical Trial"	FALSE
"PDGFRB"	"small cell lung carcinoma"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PDGFRB"	"soft tissue neoplasms"	"Neoplasms"	"Launched"	TRUE
"PDGFRB"	"spinal cord injuries"	"Nervous System Diseases"	"Preclinical"	FALSE
"PDGFRB"	"stomach neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PDGFRB"	"tennis elbow"	"Musculoskeletal Diseases"	"Phase II Clinical Trial"	FALSE
"PDGFRB"	"thyroid neoplasms"	"Neoplasms"	"Phase III Clinical Trial"	FALSE
"PDGFRB"	"urethral neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PDGFRB"	"urinary bladder neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PDGFRB"	"uterine cervical neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"PDGFRB"	"wet macular degeneration"	"Eye Diseases"	"Phase II Clinical Trial"	FALSE
"PDHA1"	"hematologic neoplasms"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PDHA1"	"leukemia, myeloid, acute"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PDHA1"	"lymphoma"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PDHA1"	"myelodysplastic syndromes"	"Hemic and Lymphatic Diseases"	"Preclinical"	FALSE
"PDHA1"	"neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PDHA1"	"pancreatic neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PDK1"	"angina pectoris"	"Cardiovascular Diseases"	"No Development Reported"	FALSE
"PDK1"	"diabetes complications"	"Endocrine System Diseases"	"No Development Reported"	FALSE
"PDK1"	"neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"PDPK1"	"lymphoma"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PDPK1"	"neoplasms"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PDPK1"	"skin neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"PDX1"	"diabetes mellitus, type 1"	"Nutritional and Metabolic Diseases"	"No Development Reported"	FALSE
"PDX1"	"diabetes mellitus, type 2"	"Nutritional and Metabolic Diseases"	"No Development Reported"	FALSE
"PDX1"	"pancreatic neoplasms"	"Neoplasms"	"Preclinical"	FALSE
"PDYN"	"inflammation"	"Pathological Conditions, Signs and Symptoms"	"No Development Reported"	FALSE
"PDYN"	"musculoskeletal pain"	"Nervous System Diseases"	"Discontinued"	FALSE
"PDYN"	"neuralgia, postherpetic"	"Nervous System Diseases"	"Discontinued"	FALSE
"PDYN"	"opioid-related disorders"	"Substance-Related Disorders"	"Discontinued"	FALSE
"PDYN"	"pain"	"Nervous System Diseases"	"Phase II Clinical Trial"	FALSE
"PDYN"	"pain, postoperative"	"Pathological Conditions, Signs and Symptoms"	"Discontinued"	FALSE
"PF4"	"acute lung injury"	"Respiratory Tract Diseases"	"Preclinical"	FALSE
"PF4"	"asthma"	"Respiratory Tract Diseases"	"Preclinical"	FALSE
"PF4"	"blood coagulation disorders"	"Hemic and Lymphatic Diseases"	"No Development Reported"	FALSE
"PF4"	"brain neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"PF4"	"cardiovascular diseases"	"Cardiovascular Diseases"	"Preclinical"	FALSE
"PF4"	"colorectal neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"PF4"	"hypertension, pulmonary"	"Respiratory Tract Diseases"	"Preclinical"	FALSE
"PF4"	"kidney neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"PF4"	"melanoma"	"Neoplasms"	"No Development Reported"	FALSE
"PF4"	"pulmonary disease, chronic obstructive"	"Respiratory Tract Diseases"	"No Development Reported"	FALSE
"PF4"	"sarcoma, kaposi"	"Virus Diseases"	"No Development Reported"	FALSE
"PFKFB3"	"brain neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"PFKFB3"	"inflammation"	"Pathological Conditions, Signs and Symptoms"	"No Development Reported"	FALSE
"PFKFB3"	"neoplasms"	"Neoplasms"	"Suspended"	FALSE
"PGAP2"	"neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"PGF"	"brain neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PGF"	"colorectal neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PGF"	"diabetic retinopathy"	"Eye Diseases"	"Discontinued"	FALSE
"PGF"	"liver neoplasms"	"Neoplasms"	"Preclinical"	FALSE
"PGF"	"macular edema"	"Eye Diseases"	"Phase III Clinical Trial"	FALSE
"PGF"	"myopia"	"Eye Diseases"	"Phase III Clinical Trial"	FALSE
"PGF"	"neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PGF"	"ovarian neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PGF"	"retinal diseases"	"Eye Diseases"	"Discontinued"	FALSE
"PGF"	"retinal vein occlusion"	"Eye Diseases"	"Launched"	TRUE
"PGF"	"wet macular degeneration"	"Eye Diseases"	"Launched"	TRUE
"PGR"	"acne vulgaris"	"Skin and Connective Tissue Diseases"	"Launched"	TRUE
"PGR"	"amenorrhea"	"Pathological Conditions, Signs and Symptoms"	"Launched"	TRUE
"PGR"	"anemia"	"Hemic and Lymphatic Diseases"	"No Development Reported"	FALSE
"PGR"	"angina pectoris"	"Cardiovascular Diseases"	"No Development Reported"	FALSE
"PGR"	"anorexia"	"Pathological Conditions, Signs and Symptoms"	"Launched"	TRUE
"PGR"	"brain ischemia"	"Nervous System Diseases"	"No Development Reported"	FALSE
"PGR"	"breast neoplasms"	"Neoplasms"	"Launched"	TRUE
"PGR"	"cachexia"	"Pathological Conditions, Signs and Symptoms"	"Launched"	TRUE
"PGR"	"craniocerebral trauma"	"Nervous System Diseases"	"Phase III Clinical Trial"	FALSE
"PGR"	"depressive disorder"	"Mental Disorders"	"No Development Reported"	FALSE
"PGR"	"dysmenorrhea"	"Pathological Conditions, Signs and Symptoms"	"Launched"	TRUE
"PGR"	"endometrial neoplasms"	"Neoplasms"	"Launched"	TRUE
"PGR"	"endometriosis"	"Female Urogenital Diseases and Pregnancy Complications"	"Launched"	TRUE
"PGR"	"fetal death"	"Female Urogenital Diseases and Pregnancy Complications"	"Launched"	TRUE
"PGR"	"hypertension"	"Cardiovascular Diseases"	"No Development Reported"	FALSE
"PGR"	"hypotension"	"Cardiovascular Diseases"	"No Development Reported"	FALSE
"PGR"	"infertility, female"	"Female Urogenital Diseases and Pregnancy Complications"	"Launched"	TRUE
"PGR"	"leiomyoma"	"Neoplasms"	"Launched"	TRUE
"PGR"	"mastodynia"	"Nervous System Diseases"	"Launched"	TRUE
"PGR"	"memory disorders"	"Nervous System Diseases"	"No Development Reported"	FALSE
"PGR"	"menorrhagia"	"Female Urogenital Diseases and Pregnancy Complications"	"Launched"	TRUE
"PGR"	"menstruation disturbances"	"Pathological Conditions, Signs and Symptoms"	"Launched"	TRUE
"PGR"	"migraine disorders"	"Nervous System Diseases"	"Phase II Clinical Trial"	FALSE
"PGR"	"neoplasms"	"Neoplasms"	"Discontinued"	FALSE
"PGR"	"nervous system diseases"	"Nervous System Diseases"	"No Development Reported"	FALSE
"PGR"	"obstetric labor complications"	"Female Urogenital Diseases and Pregnancy Complications"	"Launched"	TRUE
"PGR"	"osteoporosis"	"Musculoskeletal Diseases"	"Launched"	TRUE
"PGR"	"premenstrual syndrome"	"Pathological Conditions, Signs and Symptoms"	"Launched"	TRUE
"PGR"	"schizophrenia"	"Mental Disorders"	"No Development Reported"	FALSE
"PGR"	"sepsis"	"Bacterial Infections and Mycoses"	"No Development Reported"	FALSE
"PGR"	"sexual dysfunction, physiological"	"Male Urogenital Diseases"	"Phase II Clinical Trial"	FALSE
"PGR"	"skin diseases"	"Skin and Connective Tissue Diseases"	"Discontinued"	FALSE
"PGR"	"stress disorders, post-traumatic"	"Mental Disorders"	"No Development Reported"	FALSE
"PGR"	"urogenital abnormalities"	"Male Urogenital Diseases"	"Phase I Clinical Trial"	FALSE
"PGR"	"uterine cervical dysplasia"	"Neoplasms"	"No Development Reported"	FALSE
"PGR"	"xerophthalmia"	"Eye Diseases"	"No Development Reported"	FALSE
"PHB"	"diabetes mellitus, type 2"	"Nutritional and Metabolic Diseases"	"Preclinical"	FALSE
"PHB"	"obesity"	"Nutritional and Metabolic Diseases"	"Phase I Clinical Trial"	FALSE
"PHB"	"prostatic neoplasms"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PHEX"	"hypophosphatemia"	"Nutritional and Metabolic Diseases"	"No Development Reported"	FALSE
"PI3"	"arthritis, rheumatoid"	"Musculoskeletal Diseases"	"Discontinued"	FALSE
"PI3"	"breast neoplasms"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PI3"	"colorectal neoplasms"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PI3"	"emphysema"	"Pathological Conditions, Signs and Symptoms"	"Discontinued"	FALSE
"PI3"	"esophageal neoplasms"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PI3"	"hypertension, pulmonary"	"Respiratory Tract Diseases"	"Preclinical"	FALSE
"PI3"	"liver neoplasms"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PI3"	"neoplasms"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PI3"	"ovarian neoplasms"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PI3"	"respiratory distress syndrome, adult"	"Respiratory Tract Diseases"	"Discontinued"	FALSE
"PIGR"	"respiratory tract diseases"	"Respiratory Tract Diseases"	"No Development Reported"	FALSE
"PIK3C3"	"neoplasms"	"Neoplasms"	"Preclinical"	FALSE
"PIK3CA"	"alzheimer disease"	"Nervous System Diseases"	"No Development Reported"	FALSE
"PIK3CA"	"arthritis"	"Musculoskeletal Diseases"	"No Development Reported"	FALSE
"PIK3CA"	"brain neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CA"	"breast neoplasms"	"Neoplasms"	"Phase III Clinical Trial"	FALSE
"PIK3CA"	"carcinoma, non-small-cell lung"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CA"	"colorectal neoplasms"	"Neoplasms"	"Phase III Clinical Trial"	FALSE
"PIK3CA"	"endometrial neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CA"	"esophageal neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CA"	"gastrointestinal neoplasms"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PIK3CA"	"hamartoma syndrome, multiple"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CA"	"head and neck neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CA"	"hodgkin disease"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CA"	"idiopathic pulmonary fibrosis"	"Respiratory Tract Diseases"	"Preclinical"	FALSE
"PIK3CA"	"inflammation"	"Pathological Conditions, Signs and Symptoms"	"No Development Reported"	FALSE
"PIK3CA"	"kidney neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CA"	"leukemia, lymphoid"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CA"	"leukemia, myeloid, acute"	"Neoplasms"	"No Development Reported"	FALSE
"PIK3CA"	"leukemia, myelomonocytic, chronic"	"Neoplasms"	"No Development Reported"	FALSE
"PIK3CA"	"liver neoplasms"	"Neoplasms"	"Discontinued"	FALSE
"PIK3CA"	"lung neoplasms"	"Neoplasms"	"Preclinical"	FALSE
"PIK3CA"	"lymphoma"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PIK3CA"	"lymphoma, b-cell"	"Neoplasms"	"No Development Reported"	FALSE
"PIK3CA"	"lymphoma, non-hodgkin"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CA"	"macular degeneration"	"Eye Diseases"	"No Development Reported"	FALSE
"PIK3CA"	"melanoma"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CA"	"mesothelioma"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PIK3CA"	"multiple myeloma"	"Neoplasms"	"Phase III Clinical Trial"	FALSE
"PIK3CA"	"mycoses"	"Bacterial Infections and Mycoses"	"Preclinical"	FALSE
"PIK3CA"	"myelodysplastic syndromes"	"Hemic and Lymphatic Diseases"	"No Development Reported"	FALSE
"PIK3CA"	"neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CA"	"neoplasms, basal cell"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CA"	"ovarian neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CA"	"pancreatic neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CA"	"polycythemia vera"	"Hemic and Lymphatic Diseases"	"Phase I Clinical Trial"	FALSE
"PIK3CA"	"prostatic neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CA"	"sarcoma"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PIK3CA"	"skin neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CA"	"soft tissue neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CA"	"staphylococcal infections"	"Bacterial Infections and Mycoses"	"Preclinical"	FALSE
"PIK3CA"	"stomach neoplasms"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PIK3CA"	"streptococcal infections"	"Bacterial Infections and Mycoses"	"Preclinical"	FALSE
"PIK3CA"	"testicular neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"PIK3CA"	"thrombocytosis"	"Hemic and Lymphatic Diseases"	"Phase I Clinical Trial"	FALSE
"PIK3CA"	"thrombosis"	"Cardiovascular Diseases"	"No Development Reported"	FALSE
"PIK3CA"	"thyroid neoplasms"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PIK3CA"	"uterine cervical neoplasms"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PIK3CA"	"waldenstrom macroglobulinemia"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CB"	"brain neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CB"	"breast neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CB"	"carcinoma, non-small-cell lung"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CB"	"endometrial neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CB"	"hodgkin disease"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PIK3CB"	"inflammation"	"Pathological Conditions, Signs and Symptoms"	"No Development Reported"	FALSE
"PIK3CB"	"leukemia, lymphoid"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PIK3CB"	"lymphoma"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PIK3CB"	"lymphoma, non-hodgkin"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PIK3CB"	"melanoma"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PIK3CB"	"mesothelioma"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PIK3CB"	"neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CB"	"prostatic neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CB"	"stomach neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CB"	"thrombosis"	"Cardiovascular Diseases"	"Discontinued"	FALSE
"PIK3CD"	"anemia"	"Hemic and Lymphatic Diseases"	"No Development Reported"	FALSE
"PIK3CD"	"arthritis, rheumatoid"	"Musculoskeletal Diseases"	"Phase I Clinical Trial"	FALSE
"PIK3CD"	"asthma"	"Respiratory Tract Diseases"	"Phase II Clinical Trial"	FALSE
"PIK3CD"	"breast neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CD"	"carcinoma, non-small-cell lung"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CD"	"endometrial neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"PIK3CD"	"gastrointestinal neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"PIK3CD"	"heart failure"	"Cardiovascular Diseases"	"No Development Reported"	FALSE
"PIK3CD"	"hematologic neoplasms"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PIK3CD"	"hodgkin disease"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CD"	"hypersensitivity"	"Immune System Diseases"	"Phase I Clinical Trial"	FALSE
"PIK3CD"	"immune system diseases"	"Immune System Diseases"	"Preclinical"	FALSE
"PIK3CD"	"inflammation"	"Pathological Conditions, Signs and Symptoms"	"No Development Reported"	FALSE
"PIK3CD"	"kidney neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"PIK3CD"	"leukemia"	"Neoplasms"	"No Development Reported"	FALSE
"PIK3CD"	"leukemia, lymphoid"	"Neoplasms"	"Phase III Clinical Trial"	FALSE
"PIK3CD"	"leukemia, myeloid, acute"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PIK3CD"	"lupus erythematosus, systemic"	"Skin and Connective Tissue Diseases"	"Phase I Clinical Trial"	FALSE
"PIK3CD"	"lymphoma, b-cell"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PIK3CD"	"lymphoma, non-hodgkin"	"Neoplasms"	"Phase III Clinical Trial"	FALSE
"PIK3CD"	"lymphoma, t-cell"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PIK3CD"	"mesothelioma"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PIK3CD"	"multiple myeloma"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PIK3CD"	"multiple sclerosis"	"Nervous System Diseases"	"Phase I Clinical Trial"	FALSE
"PIK3CD"	"neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CD"	"ovarian neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"PIK3CD"	"prostatic neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"PIK3CD"	"psoriasis"	"Skin and Connective Tissue Diseases"	"Phase I Clinical Trial"	FALSE
"PIK3CD"	"pulmonary disease, chronic obstructive"	"Respiratory Tract Diseases"	"Phase I Clinical Trial"	FALSE
"PIK3CD"	"respiratory tract diseases"	"Respiratory Tract Diseases"	"Preclinical"	FALSE
"PIK3CD"	"rhinitis"	"Respiratory Tract Diseases"	"No Development Reported"	FALSE
"PIK3CG"	"arthritis, rheumatoid"	"Musculoskeletal Diseases"	"Phase I Clinical Trial"	FALSE
"PIK3CG"	"asthma"	"Respiratory Tract Diseases"	"Phase II Clinical Trial"	FALSE
"PIK3CG"	"autoimmune diseases"	"Immune System Diseases"	"Preclinical"	FALSE
"PIK3CG"	"breast neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CG"	"carcinoma, non-small-cell lung"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CG"	"endometrial neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"PIK3CG"	"gastrointestinal neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"PIK3CG"	"hematologic neoplasms"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PIK3CG"	"hypersensitivity"	"Immune System Diseases"	"Phase I Clinical Trial"	FALSE
"PIK3CG"	"immune system diseases"	"Immune System Diseases"	"No Development Reported"	FALSE
"PIK3CG"	"inflammation"	"Pathological Conditions, Signs and Symptoms"	"No Development Reported"	FALSE
"PIK3CG"	"kidney neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"PIK3CG"	"leukemia, lymphoid"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PIK3CG"	"lupus erythematosus, systemic"	"Skin and Connective Tissue Diseases"	"Phase I Clinical Trial"	FALSE
"PIK3CG"	"lymphoma, b-cell"	"Neoplasms"	"No Development Reported"	FALSE
"PIK3CG"	"lymphoma, non-hodgkin"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PIK3CG"	"mesothelioma"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PIK3CG"	"multiple myeloma"	"Neoplasms"	"No Development Reported"	FALSE
"PIK3CG"	"multiple sclerosis"	"Nervous System Diseases"	"Phase I Clinical Trial"	FALSE
"PIK3CG"	"neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"PIK3CG"	"obesity"	"Nutritional and Metabolic Diseases"	"Preclinical"	FALSE
"PIK3CG"	"ovarian neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"PIK3CG"	"prostatic neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"PIK3CG"	"psoriasis"	"Skin and Connective Tissue Diseases"	"Phase I Clinical Trial"	FALSE
"PIK3CG"	"pulmonary disease, chronic obstructive"	"Respiratory Tract Diseases"	"Phase I Clinical Trial"	FALSE
"PIKFYVE"	"inflammatory bowel diseases"	"Digestive System Diseases"	"Preclinical"	FALSE
"PIM1"	"breast neoplasms"	"Neoplasms"	"Preclinical"	FALSE
"PIM1"	"kidney neoplasms"	"Neoplasms"	"Preclinical"	FALSE
"PIM1"	"leukemia"	"Neoplasms"	"Discontinued"	FALSE
"PIM1"	"leukemia, lymphoid"	"Neoplasms"	"Discontinued"	FALSE
"PIM1"	"leukemia, myeloid, acute"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PIM1"	"lymphoma"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PIM1"	"lymphoma, non-hodgkin"	"Neoplasms"	"Discontinued"	FALSE
"PIM1"	"neoplasms"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PIM1"	"pancreatic neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"PIM1"	"prostatic neoplasms"	"Neoplasms"	"Discontinued"	FALSE
"PIM2"	"inflammation"	"Pathological Conditions, Signs and Symptoms"	"No Development Reported"	FALSE
"PIM2"	"leukemia"	"Neoplasms"	"Discontinued"	FALSE
"PIM2"	"leukemia, lymphoid"	"Neoplasms"	"Discontinued"	FALSE
"PIM2"	"leukemia, myeloid, acute"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PIM2"	"lymphoma"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PIM2"	"lymphoma, non-hodgkin"	"Neoplasms"	"Discontinued"	FALSE
"PIM2"	"neoplasms"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"PIM2"	"pancreatic neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"PIM2"	"prostatic neoplasms"	"Neoplasms"	"Discontinued"	FALSE
"PIM3"	"leukemia"	"Neoplasms"	"Discontinued"	FALSE
